Nome,DOB,Fighter_URL
Yuki Sasaki,1976-09-12,http://ufcstats.com/fighter-details/e5c38954c006f15c
Rob Kimmons,1981-01-30,http://ufcstats.com/fighter-details/054defd5420a551f
Andre Fili,1990-06-25,http://ufcstats.com/fighter-details/8fd808923cffff82
Deiveson Figueiredo,1987-12-18,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5
Chidi Njokuani,1988-12-31,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef
Ryan Healy,1983-07-20,http://ufcstats.com/fighter-details/f3eb664db7fb1df3
Jason MacDonald,1975-06-03,http://ufcstats.com/fighter-details/2be6596a9db33bf5
Mateusz Gamrot,1990-12-11,http://ufcstats.com/fighter-details/72db2a14ffa73ece
Victor Hugo,1992-11-22,http://ufcstats.com/fighter-details/f264ba50b007f39e
Yan Qihui,1996-10-21,http://ufcstats.com/fighter-details/5c9c2e247c836b67
Kai Kara-France,1993-03-26,http://ufcstats.com/fighter-details/853eb0dd5c0e2149
Ivan Menjivar,1982-05-30,http://ufcstats.com/fighter-details/5755960ebd0b16f6
Brandon Melendez,1983-03-24,http://ufcstats.com/fighter-details/2b06b6ad5db63348
Brad Pickett,1978-09-24,http://ufcstats.com/fighter-details/c945adc22c2bfe8f
Anatoly Tokov,1990-02-17,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
Kazunori Yokota,1978-04-03,http://ufcstats.com/fighter-details/a8e8587a06e73c87
Michael Johnson,1986-06-04,http://ufcstats.com/fighter-details/511e82663651438d
Dan Hardy,1982-05-17,http://ufcstats.com/fighter-details/473ce3aa581251a2
Rodney Faverus,1975-01-03,http://ufcstats.com/fighter-details/5af26b3201690d29
Igor Araujo,1980-12-06,http://ufcstats.com/fighter-details/dbea8c1cb327ab3d
Zak Cummings,1984-08-02,http://ufcstats.com/fighter-details/4ba8d454f762005d
Tom Sauer,1970-11-11,http://ufcstats.com/fighter-details/36ab6af06e312b41
Tommy Lee,1977-01-20,http://ufcstats.com/fighter-details/806975e1b4f47b27
Jorge Santiago,1980-10-09,http://ufcstats.com/fighter-details/f8dc544e7077d014
Roxanne Modafferi,1982-09-24,http://ufcstats.com/fighter-details/4498b382c65a7faa
Daniel Straus,1984-07-27,http://ufcstats.com/fighter-details/15347cd4cdf01b03
Eddie Wineland,1984-06-26,http://ufcstats.com/fighter-details/fc9a9559a05f2704
Chase Beebe,1985-03-29,http://ufcstats.com/fighter-details/b16a7e6a627e9789
Greg Rebello,1982-06-13,http://ufcstats.com/fighter-details/49d78120e0a4f607
Israel Adesanya,1989-07-22,http://ufcstats.com/fighter-details/1338e2c7480bdf9e
Benson Henderson,1983-11-16,http://ufcstats.com/fighter-details/2676b28836a5a836
David Bielkheden,1979-06-06,http://ufcstats.com/fighter-details/1efa064872f089d0
Krzysztof Jotko,1989-08-19,http://ufcstats.com/fighter-details/4e06913c91da5200
Fabricio Werdum,1977-07-30,http://ufcstats.com/fighter-details/492b202d2064e7a9
Nick Agallar,1979-01-13,http://ufcstats.com/fighter-details/ebc5af72ad5a28cb
Jack Hermansson,1988-06-10,http://ufcstats.com/fighter-details/0a1942069c9ad6b6
Wes Sims,1979-08-04,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808
Alex Morono,1990-08-16,http://ufcstats.com/fighter-details/cdb96af67d096b1e
Riki Fukuda,1981-01-06,http://ufcstats.com/fighter-details/7c35f869033901ae
Michael Page,1987-04-07,http://ufcstats.com/fighter-details/a67d071163962af8
Spencer Fisher,1976-05-09,http://ufcstats.com/fighter-details/f34312c2ccfa0e00
Kestutis Smirnovas,1976-04-08,http://ufcstats.com/fighter-details/1979c80150f630c4
Anton Kuivanen,1984-05-01,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
Ludovit Klein,1995-02-22,http://ufcstats.com/fighter-details/5b86d491d63890c5
John Maguire,1983-05-19,http://ufcstats.com/fighter-details/1a7745388839e52b
Lyoto Machida,1978-05-30,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6
Siyar Bahadurzada,1984-04-17,http://ufcstats.com/fighter-details/aec185309b4843d0
Rustam Khabilov,1986-11-04,http://ufcstats.com/fighter-details/9b7694d064a8a0ad
Belal Muhammad,1988-07-09,http://ufcstats.com/fighter-details/b1b0729d27936f2f
Andre Muniz,1990-02-17,http://ufcstats.com/fighter-details/886264a0c9f4ea5e
Ryuta Sakurai,1971-09-18,http://ufcstats.com/fighter-details/ff9578cdbfabd323
Chris Camozzi,1986-11-20,http://ufcstats.com/fighter-details/6c2030e0a143a94b
Amar Suloev,1976-07-01,http://ufcstats.com/fighter-details/7aa88401f93ce836
Edson Barboza,1986-01-21,http://ufcstats.com/fighter-details/64a50dad704d1d49
Hermes Franca,1974-08-26,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
Karo Parisyan,1982-08-28,http://ufcstats.com/fighter-details/349aaa3da11eb587
Lyle Beerbohm,1979-02-05,http://ufcstats.com/fighter-details/babc6b5745335f18
Alexander Yakovlev,1984-07-18,http://ufcstats.com/fighter-details/d06f8869449ba7bd
Nicolas Dalby,1984-11-16,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8
Katsunori Kikuno,1981-10-31,http://ufcstats.com/fighter-details/44470bfd9483c7ad
Brian Kelleher,1986-08-19,http://ufcstats.com/fighter-details/7be14eaed4c74856
Steve Kennedy,1983-03-07,http://ufcstats.com/fighter-details/185fb0200a4605e6
John Howard,1983-03-01,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
Dan Hooker,1990-02-13,http://ufcstats.com/fighter-details/193b9d1858bc4df3
Dominick Cruz,1985-03-09,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97
Rinat Fakhretdinov,1991-09-28,http://ufcstats.com/fighter-details/8f765fd5775a8873
Yibugele,1989-11-13,http://ufcstats.com/fighter-details/cc2fcae2c0dc501d
Kerry Schall,1971-08-09,http://ufcstats.com/fighter-details/030f08370fd1c2bb
Dmitry Poberezhets,1985-06-11,http://ufcstats.com/fighter-details/9756095cb76b67c3
Damir Ismagulov,1991-02-03,http://ufcstats.com/fighter-details/135d124172a0bea3
Ronald Jhun,1970-09-21,http://ufcstats.com/fighter-details/b9e871af730f826c
Anthony Pettis,1987-01-27,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc
Brendan Seguin,1976-07-03,http://ufcstats.com/fighter-details/e4bb7e483c4ad318
Paul Bradley,1983-06-13,http://ufcstats.com/fighter-details/c7011de4765d2497
Zhang Lipeng,1990-03-10,http://ufcstats.com/fighter-details/7b310409440c9102
Hacran Dias,1984-06-16,http://ufcstats.com/fighter-details/ed209f6618c82e41
Brett Cooper,1987-07-02,http://ufcstats.com/fighter-details/88ffe9745e218dd8
Asu Almabayev,1994-01-25,http://ufcstats.com/fighter-details/8d3273573b85be09
Paulo Filho,1978-05-24,http://ufcstats.com/fighter-details/2abdead94ce73552
Marloes Coenen,1981-03-31,http://ufcstats.com/fighter-details/0b77a05bcbd2de74
Marlon Moraes,1988-04-26,http://ufcstats.com/fighter-details/fea79f9bc8c68769
Court McGee,1984-12-12,http://ufcstats.com/fighter-details/523fa774700d7d3f
Chris Barnett,1986-06-14,http://ufcstats.com/fighter-details/7a5e8c94a86f9895
Jussier Formiga,1985-04-14,http://ufcstats.com/fighter-details/b102c26727306ab6
Anthony Lapsley,1980-02-13,http://ufcstats.com/fighter-details/f3a853544e4413c4
Carlos Leal,1994-05-04,http://ufcstats.com/fighter-details/28d421729451c8ca
Derek Brunson,1984-01-04,http://ufcstats.com/fighter-details/b1a3e0aca758b322
Chuck Grigsby,1972-08-15,http://ufcstats.com/fighter-details/7fb4234670271505
Jesse Sanders,,http://ufcstats.com/fighter-details/59aaf2730b84698a
Kendall Grove,1982-11-12,http://ufcstats.com/fighter-details/234f3767ff0e5701
Frankie Edgar,1981-10-16,http://ufcstats.com/fighter-details/f2688492b9a525a3
Vinicius Oliveira,1995-11-30,http://ufcstats.com/fighter-details/18d01f7f8338ae72
Rodolfo Marques Diniz,1984-01-23,http://ufcstats.com/fighter-details/2d2239d0f6fa83dd
Moise Rimbon,1977-04-20,http://ufcstats.com/fighter-details/9be3728f3f7badb2
Carlos Prates,1993-08-17,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Balajin,1992-03-31,http://ufcstats.com/fighter-details/e626e92a8f2a9737
Jin Bala,,http://ufcstats.com/fighter-details/371efa53bd0cf669
Jong Man Kim,1978-03-03,http://ufcstats.com/fighter-details/dba230fe33011201
Jesse Juarez,1981-05-08,http://ufcstats.com/fighter-details/cd039ff136d89ded
Jordan Radev,1976-09-28,http://ufcstats.com/fighter-details/45bc8f98d62bd096
Gabriel Benitez,1988-06-15,http://ufcstats.com/fighter-details/436f970c9ea9169c
Juan Puerta,1988-01-20,http://ufcstats.com/fighter-details/fdba548aff9763d9
Arman Tsarukyan,1996-10-11,http://ufcstats.com/fighter-details/eae48ff31db420c2
Beneil Dariush,1989-05-06,http://ufcstats.com/fighter-details/08af939f41b5a57b
Jack Marshman,1989-12-19,http://ufcstats.com/fighter-details/045f25b3a4c08e81
Kajan Johnson,1984-04-21,http://ufcstats.com/fighter-details/633a45d131192ffe
Dricus Du Plessis,1994-01-14,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e
Brandon Moreno,1993-12-07,http://ufcstats.com/fighter-details/792be9a24df82ed6
Kuniyoshi Hironaka,1976-06-17,http://ufcstats.com/fighter-details/9d4522df6fc49a47
Bruno Silva,1989-07-13,http://ufcstats.com/fighter-details/12ebd7d157e91701
Thiago Alves,1983-10-03,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f
Paddy Pimblett,1995-01-03,http://ufcstats.com/fighter-details/7826923b47f8d72a
Joel Alvarez,1993-03-02,http://ufcstats.com/fighter-details/58bbef3770bb2dfc
Frank Shamrock,1972-12-08,http://ufcstats.com/fighter-details/fcaae0385b514f11
Norman Parke,1986-12-22,http://ufcstats.com/fighter-details/14ff46596ad80609
Julio Paulino,1975-12-04,http://ufcstats.com/fighter-details/60c72f7459827881
Patrick Cote,1980-02-29,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2
Damon Jackson,1988-08-08,http://ufcstats.com/fighter-details/29af297d9f1de0f8
Desmond Green,1989-10-11,http://ufcstats.com/fighter-details/f046d724d2a84ac5
Wilson Reis,1985-01-06,http://ufcstats.com/fighter-details/5aedf14771ca82d2
Amanda Nunes,1988-05-30,http://ufcstats.com/fighter-details/80fa8218c99f9c58
Tony Gravely,1991-09-28,http://ufcstats.com/fighter-details/601964f9654f911a
Akbarh Arreola,1983-01-14,http://ufcstats.com/fighter-details/c136b2a8852da5bd
Jay Hieron,1976-07-29,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
Vicente Luque,1991-11-27,http://ufcstats.com/fighter-details/6d4b63c767106d3a
Javier Reyes,1993-10-10,http://ufcstats.com/fighter-details/4a574b8512fc1b30
Jonathan Goulet,1979-07-13,http://ufcstats.com/fighter-details/fb1538b46877a695
Joachim Hansen,1979-05-26,http://ufcstats.com/fighter-details/86e388ed20761ad9
Gerald Harris,1979-11-19,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
Gary Goodridge,1966-01-17,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5
Roger Huerta,1983-05-20,http://ufcstats.com/fighter-details/daf1b84aebd6602b
LC Davis,1980-10-28,http://ufcstats.com/fighter-details/6dab8ce5e4bffe77
Dennis Siver,1979-01-13,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
Jason Black,1972-07-15,http://ufcstats.com/fighter-details/b2f743746e8dcfa2
Terry Martin,1980-10-10,http://ufcstats.com/fighter-details/6a92caba39b64752
Takeshi Inoue,1980-03-18,http://ufcstats.com/fighter-details/a61a0cd2829e5d4e
David Loiseau,1979-12-17,http://ufcstats.com/fighter-details/22e47b53e4ceb27c
Marlon Vera,1992-12-02,http://ufcstats.com/fighter-details/7c7332319c14094c
Fabio Maldonado,1980-03-17,http://ufcstats.com/fighter-details/1fb80f46d3c105d9
Stevie Ray,1990-03-25,http://ufcstats.com/fighter-details/31a13532e724ca2b
Jimmie Rivera,1989-06-29,http://ufcstats.com/fighter-details/9c907996820d2d69
Khusein Askhabov,1995-02-13,http://ufcstats.com/fighter-details/5c10da56d712ac9c
Ryan Bader,1983-06-07,http://ufcstats.com/fighter-details/c0ab242c40decc55
Jared Gooden,1993-12-05,http://ufcstats.com/fighter-details/c730a0be691dc081
Michael Chandler,1986-04-24,http://ufcstats.com/fighter-details/4b93a88f3b1de35b
Marcin Held,1992-01-18,http://ufcstats.com/fighter-details/bf43fed8f29e1671
Jason Miller,1980-12-24,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
Calvin Kattar,1988-03-26,http://ufcstats.com/fighter-details/751de04455cfaac0
Grant Dawson,1994-02-20,http://ufcstats.com/fighter-details/99bd51917728c25d
Aleksander Emelianenko,1981-08-02,http://ufcstats.com/fighter-details/f54200f1dfb9b5d4
Alejandro Perez,1989-09-02,http://ufcstats.com/fighter-details/80daefbed11ce998
Ryan Spann,1991-08-24,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
Joe Taimanglo,1984-06-27,http://ufcstats.com/fighter-details/9bf126927843e184
Marcos Vinicius,1979-12-05,http://ufcstats.com/fighter-details/e363b21261814830
Rogerio Nogueira,1976-06-02,http://ufcstats.com/fighter-details/73e09f837f3b5ecc
David Branch,1981-09-26,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
Josh Thomson,1978-09-21,http://ufcstats.com/fighter-details/a566371ba2ad7152
Chris Gutierrez,1991-04-22,http://ufcstats.com/fighter-details/45f0cc9d18f35137
Diego Brandao,1987-05-27,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
Conor McGregor,1988-07-14,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
Nate Diaz,1985-04-16,http://ufcstats.com/fighter-details/8355922d564b152c
John Dodson,1984-09-26,http://ufcstats.com/fighter-details/99506df1af6c8b3b
Rob Font,1987-06-25,http://ufcstats.com/fighter-details/05339613bf8e9808
Masanori Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
Ibragim Magomedov,1975-06-08,http://ufcstats.com/fighter-details/e7e970d508529bf3
Thomas Almeida,1991-07-31,http://ufcstats.com/fighter-details/2b074403b7c6cdb4
Ryo Chonan,1976-10-08,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
David Hulett,1980-09-07,http://ufcstats.com/fighter-details/b0718335e9868cfd
Marcos Rogerio de Lima,1985-06-25,http://ufcstats.com/fighter-details/ab943cd2c3c17825
Saygid Izagakhmaev,1994-09-03,http://ufcstats.com/fighter-details/de26d906f2874dd4
Muslim Salikhov,1984-06-09,http://ufcstats.com/fighter-details/447f9858ae78f921
Dustin Jacoby,1988-04-04,http://ufcstats.com/fighter-details/e4277e87a789d687
Song Yadong,1997-12-02,http://ufcstats.com/fighter-details/efb96bf3e9ada36f
Frank Camacho,1989-05-18,http://ufcstats.com/fighter-details/764342d39cdaa54a
Dong Hyun Kim,1981-11-17,http://ufcstats.com/fighter-details/9bcf8603ceb25680
Marcus Aurelio,1973-08-18,http://ufcstats.com/fighter-details/04643fd03d9159cc
Mike Kyle,1980-03-31,http://ufcstats.com/fighter-details/56b8b24f65f9f057
Gilbert Burns,1986-07-20,http://ufcstats.com/fighter-details/23024fdfc966410a
Song Kenan,1990-03-10,http://ufcstats.com/fighter-details/32490e80ddab1e5a
Phil Harris,1983-09-04,http://ufcstats.com/fighter-details/ba043b03eb799063
Tim Elliott,1986-12-24,http://ufcstats.com/fighter-details/c96d9178c9ed9e62
Gilbert Melendez,1982-04-12,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1
Jason Dent,1980-06-12,http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8
Diego Saraiva,1982-04-23,http://ufcstats.com/fighter-details/4f4dac51adc1af4f
Jadson Costa,1980-11-18,http://ufcstats.com/fighter-details/222d6b547de2e035
Leon Edwards,1991-08-25,http://ufcstats.com/fighter-details/f1fac969a1d70b08
Virna Jandiroba,1988-05-30,http://ufcstats.com/fighter-details/7dda2cf308f24a02
Alex Oliveira,1988-02-21,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a
Kurt Holobaugh,1986-09-08,http://ufcstats.com/fighter-details/a7151778b3381036
Jailton Almeida,1991-06-26,http://ufcstats.com/fighter-details/41e83a89929d1327
Johnny Walker,1992-03-30,http://ufcstats.com/fighter-details/c21f26bbde777573
Jake Matthews,1994-08-19,http://ufcstats.com/fighter-details/a845f0735bc67405
Chris Leben,1980-07-21,http://ufcstats.com/fighter-details/d43a048a880efdff
Hans Stringer,1987-07-06,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
Tofiq Musayev,1989-12-15,http://ufcstats.com/fighter-details/ae81a3ac7b260411
Ricky Simon,1992-08-31,http://ufcstats.com/fighter-details/5987b2458f4b5290
Soa Palelei,1977-07-12,http://ufcstats.com/fighter-details/60029bcf496bd707
Daniel Cormier,1979-03-20,http://ufcstats.com/fighter-details/d967f0128c323de6
Roy Nelson,1976-06-20,http://ufcstats.com/fighter-details/3f7c14c7eca7195d
Matt Bessette,1984-12-28,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
Manel Kape,1993-11-14,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074
Tom Niinimaki,1982-07-25,http://ufcstats.com/fighter-details/5fceb45939fc0c8a
Kyle Noke,1980-03-18,http://ufcstats.com/fighter-details/7339d340aa2889cb
David Mitchell,1979-10-24,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
Michal Oleksiejczuk,1995-02-22,http://ufcstats.com/fighter-details/0d65c432720accb9
Derrick Krantz,1988-01-13,http://ufcstats.com/fighter-details/714e1e0681ddb703
Nathaniel Wood,1993-05-08,http://ufcstats.com/fighter-details/329e403448756217
Jamall Emmers,1989-07-24,http://ufcstats.com/fighter-details/e00a3dee329a51f7
Ben Saunders,1983-04-13,http://ufcstats.com/fighter-details/484acc7b0f856ce9
Alexandre Barros,1976-11-19,http://ufcstats.com/fighter-details/8fd1f27e86661ede
Pat Curran,1987-08-31,http://ufcstats.com/fighter-details/d8291d0dd63da29c
Johnny Case,1989-06-28,http://ufcstats.com/fighter-details/1f4b04a926ef1287
Ricky Glenn,1989-04-12,http://ufcstats.com/fighter-details/814ff3018127e8fc
Ruben Villareal,1970-05-01,http://ufcstats.com/fighter-details/39f68882def7a507
Cody Gibson,1987-09-11,http://ufcstats.com/fighter-details/700a674c042b7a96
Matt Lindland,1970-05-17,http://ufcstats.com/fighter-details/0e041d43a47d2e4b
Dave Herman,1984-10-03,http://ufcstats.com/fighter-details/cbd6f1abf955e628
Del Hawkins,,http://ufcstats.com/fighter-details/885e7f70dcac0007
Marcus Davis,1973-08-24,http://ufcstats.com/fighter-details/b7d524c77c27389b
Allan Nascimento,1991-09-11,http://ufcstats.com/fighter-details/253076a23d03dcd0
John Phillips,1985-06-09,http://ufcstats.com/fighter-details/e9ac7bfb65c25497
Takafumi Otsuka,1986-08-22,http://ufcstats.com/fighter-details/6b8f28da9a483049
Thiago Santos,1984-01-07,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Jason Brilz,1975-07-07,http://ufcstats.com/fighter-details/497ba5b12a4bfc47
Marcus LeVesseur,1982-07-17,http://ufcstats.com/fighter-details/182f2b78582de3d8
Anthony Johnson,1984-03-06,http://ufcstats.com/fighter-details/365fee2da473b177
Junior Dos Santos,1984-01-30,http://ufcstats.com/fighter-details/63def5a5662a6917
Anderson Dos Santos,1985-07-24,http://ufcstats.com/fighter-details/bbc9ab95fa766493
Omari Akhmedov,1987-10-12,http://ufcstats.com/fighter-details/16690d100f995f8f
Jeremy Lang,1975-05-11,http://ufcstats.com/fighter-details/09422812370fbdfe
James Zikic,1977-03-01,http://ufcstats.com/fighter-details/4b4fc3ddc307bc73
Raoni Barcelos,1987-05-01,http://ufcstats.com/fighter-details/b9f28e7045fdfce7
Jason High,1981-10-12,http://ufcstats.com/fighter-details/e5d03e4d966126bd
Tomasz Drwal,1982-01-22,http://ufcstats.com/fighter-details/679a9054e2815943
Taylor Lapilus,1992-04-08,http://ufcstats.com/fighter-details/8b1ed83b02303075
Joao Zeferino,1986-01-15,http://ufcstats.com/fighter-details/be4076c9e8d791e3
Yair Rodriguez,1992-10-06,http://ufcstats.com/fighter-details/cbf5e6f231b55443
Marc Stevens,1985-05-28,http://ufcstats.com/fighter-details/310c4d4b2b32796b
Roan Carneiro,1978-06-02,http://ufcstats.com/fighter-details/1c86754617d9813a
Rafael Natal,1982-12-25,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0
Tyson Nam,1983-10-06,http://ufcstats.com/fighter-details/6e00cfffd54653c4
Evangelista Santos,1977-12-12,http://ufcstats.com/fighter-details/99bf06f20491cb54
Bryan Caraway,1984-08-04,http://ufcstats.com/fighter-details/5ef0088c1b19beeb
Chris Brennan,1971-10-12,http://ufcstats.com/fighter-details/b19fc66613dc75b9
Benji Radach,1979-04-05,http://ufcstats.com/fighter-details/01b39decaf0abf6a
Mac Danzig,1980-01-02,http://ufcstats.com/fighter-details/86f582852a5b240a
Goiti Yamauchi,1993-01-05,http://ufcstats.com/fighter-details/9e1a7101fefe9746
Alexis Davis,1984-10-04,http://ufcstats.com/fighter-details/4c2d90e335e6df19
Frank Trigg,1972-05-07,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
Reynaldo Trujillo,1982-01-01,http://ufcstats.com/fighter-details/e6b233a007cb06c4
Alex Caceres,1988-06-20,http://ufcstats.com/fighter-details/7aa3d6964eff4877
Magomed Ankalaev,1992-06-02,http://ufcstats.com/fighter-details/d802174b0c0c1f4e
Jesse Ronson,1985-12-24,http://ufcstats.com/fighter-details/5580771f383e141f
Steve Berger,1973-05-20,http://ufcstats.com/fighter-details/21b1132949f2a9b0
Johnny Bedford,1983-01-06,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
Chuck Liddell,1969-12-17,http://ufcstats.com/fighter-details/a390eb8a9b2df298
Cody Stamann,1989-11-09,http://ufcstats.com/fighter-details/bf7ad5628363eec9
Lyman Good,1985-05-26,http://ufcstats.com/fighter-details/4e0692ad070976e4
